X_id	StudyId	Title	AuthorAddress	fileName	Year	Url	PublicationName.Name	PublicationName.AlternateName	DOI	randomFlag	blindingFlag	sampleFlag	Email	FirstAuthorAddress	FirstAuthorInstitution	FirstAuthorLocation	FirstAuthorCountry	ScreeningInfo.Inclusion	pubdate
A0762487-13B3-428C-A320-E78A04759E26	ebfb0666-a033-4a9c-8bfb-11340cb5a16c	Experimental model of small subcortical infarcts in mice with long-lasting functional disabilities	Department of Neurosurgery, Tohoku University Graduate School of Medicine, 1-1 Seiryo-machi, Aoba-ku, Sendai 980-8574, Miyagi, Japan; Department of Anatomy and Anthropology, Tohoku University Graduate School of Medicine, 2-1 Seiryo-machi, Aoba-ku, Sendai, Miyagi 980-8575, Japan. Electronic address: h.uchida0206@gmail.com.\rDepartment of Neurosurgery, Tohoku University Graduate School of Medicine, 1-1 Seiryo-machi, Aoba-ku, Sendai 980-8574, Miyagi, Japan. Electronic address: sakata@nsg.med.tohoku.ac.jp.\rDepartment of Neurosurgery, Tohoku University Graduate School of Medicine, 1-1 Seiryo-machi, Aoba-ku, Sendai 980-8574, Miyagi, Japan. Electronic address: fujimur@nsg.med.tohoku.ac.jp.\rDepartment of Neurosurgery, Tohoku University Graduate School of Medicine, 1-1 Seiryo-machi, Aoba-ku, Sendai 980-8574, Miyagi, Japan. Electronic address: niizuma@nsg.med.tohoku.ac.jp.\rDepartment of Anatomy and Anthropology, Tohoku University Graduate School of Medicine, 2-1 Seiryo-machi, Aoba-ku, Sendai, Miyagi 980-8575, Japan. Electronic address: y-kushida@med.tohoku.ac.jp.\rDepartment of Anatomy and Anthropology, Tohoku University Graduate School of Medicine, 2-1 Seiryo-machi, Aoba-ku, Sendai, Miyagi 980-8575, Japan; Department of Stem Cell Biology and Histology, Tohoku University Graduate School of Medicine, 2-1 Seiryo-machi, Aoba-ku, Sendai, Miyagi 980-8575, Japan. Electronic address: mdezawa@med.tohoku.ac.jp.\rDepartment of Neurosurgery, Tohoku University Graduate School of Medicine, 1-1 Seiryo-machi, Aoba-ku, Sendai 980-8574, Miyagi, Japan. Electronic address: tomi@nsg.med.tohoku.ac.jp.	/0115288951/Uchida-2015-Experimental model o	2015	http://ac.els-cdn.com/S0006899315008100/1-s2.0-S0006899315008100-main.pdf?_tid=843da77a-d7d4-11e6-9351-00000aacb360&acdnat=1484122023_01bbeba022bf191f126dc99be2364a8a	Brain Res	Brain research	10.1016/j.brainres.2015.10.039	TRUE	TRUE	FALSE	h.uchida0206@gmail.com. sakata@nsg.med.tohoku.ac.jp. fujimur@nsg.med.tohoku.ac.jp. niizuma@nsg.med.tohoku.ac.jp. kushida@med.tohoku.ac.jp. mdezawa@med.tohoku.ac.jp. tomi@nsg.med.tohoku.ac.jp.	Department of Neurosurgery, Tohoku University Graduate School of Medicine, 1-1 Seiryo-machi, Aoba-ku, Sendai 980-8574, Miyagi, Japan; Department of Anatomy and Anthropology, Tohoku University Graduate School of Medicine, 2-1 Seiryo-machi, Aoba-ku, Sendai, Miyagi 980-8575, Japan. Electronic address: h.uchida0206@gmail.com.	tohoku university graduate school of medicine	1-1 Seiryo-machi, Aoba-ku, Sendai 980-8574, Miyagi, Japan Department of Anatomy and Anthropology, Tohoku University Graduate School of Medicine, 2-1 Seiryo-machi, Aoba-ku, Sendai, Miyagi 980-8575, Japan  .	japan	1	2015/11/03
A9EE376D-935E-4F73-AA69-0DA93BA4F940	ab315a38-6e1d-4f82-9923-898a1b4f98a5	Features of cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	From the Department of Medical Technology, School of Health Sciences Faculty of Medicine (H.N.), Department of Neurology, Clinical Neuroscience Branch, Brain Research Institute (M.N.), and Department of Molecular Neuroscience, Resource Branch for Brain Disease, Brain Research Institute (O.O.), Niigata University, Niigata, Japan.\rFrom the Department of Medical Technology, School of Health Sciences Faculty of Medicine (H.N.), Department of Neurology, Clinical Neuroscience Branch, Brain Research Institute (M.N.), and Department of Molecular Neuroscience, Resource Branch for Brain Disease, Brain Research Institute (O.O.), Niigata University, Niigata, Japan. onodera@bri.niigata-u.ac.jp.	/1006151124/Nozaki-2014-Features of cerebral	2014	http://stroke.ahajournals.org/content/strokeaha/45/11/3447.full.pdf	Stroke	Stroke	10.1161/strokeaha.114.004236	FALSE	FALSE	FALSE	onodera@bri.niigata-u.ac.jp	From the Department of Medical Technology, School of Health Sciences Faculty of Medicine (H.N.), Department of Neurology, Clinical Neuroscience Branch, Brain Research Institute (M.N.), and Department of Molecular Neuroscience, Resource Branch for Brain Disease, Brain Research Institute (O.O.), Niigata University, Niigata, Japan.	clinical neuroscience branch, brain research institute , brain research institute , niigata university	Niigata, Japan	japan	1	2014/08/15
87EFD9D4-F3D6-4EEA-A348-649488DEC622	690a3323-e3af-425c-858f-cd8e7d073b23	Gliovascular disruption and cognitive deficits in a mouse model with features of small vessel disease	Centre for Neuroregeneration, Centre for Cognitive Ageing and Cognitive Epidemiology, University of Edinburgh, Edinburgh, UK.\rCentre for Neuroregeneration, University of Edinburgh, Edinburgh, UK.\rCentre for Cognitive Ageing and Cognitive Epidemiology, Scottish Imaging Network, A Platform for Scientific Collaboration (SINAPSE), Centre for Clinical Brain Sciences, University of Edinburgh, Edinburgh, UK.\rDepartment of Stroke and Cerebrovascular Diseases, National Cerebral and Cardiovascular Center Hospital, Osaka, Japan.\rInstitute of Neuroscience, Newcastle University, Campus for Ageing and Vitality, Newcastle upon Tyne, UK.\rCentre for Cognitive and Neural Systems and Centre for Cognitive Ageing and Cognitive Epidemiology, University of Edinburgh, Edinburgh, UK.\rCentre for Clinical Brain Sciences, University of Edinburgh, Edinburgh, UK.		2015		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2015.12					Centre for Neuroregeneration, Centre for Cognitive Ageing and Cognitive Epidemiology, University of Edinburgh, Edinburgh, UK.	university of edinburgh	Edinburgh, UK	united kingdom	1	2015/02/12
E93B1010-52EC-4953-8913-2C54700CA679	bebded61-b475-4e71-b6a5-ed8a9408814b	High-mobility group box 1 from reactive astrocytes enhances the accumulation of endothelial progenitor cells in damaged white matter	Neuroprotection Research Laboratory, Departments of Radiology and Neurology, Massachusetts General Hospital and Harvard Medical School, Charlestown, Massachusetts, USA.\rNeuroVascular Coordination Research Center, College of Pharmacy and Research Institute of Pharmaceutical Sciences, Seoul National University, Seoul, Korea.\rDepartment of Molecular Medicine and Biopharmaceutical Sciences, Graduate School of Convergence Science and Technology, Seoul National University, Seoul, Korea.	/2231510832/Hayakawa-2013-High-mobility group	2013	http://onlinelibrary.wiley.com/store/10.1111/jnc.12120/asset/jnc12120.pdf?v=1&t=ixsi4ko2&s=b0cdbb0ed55421364785cbb98864e1c32190be6e	J Neurochem	Journal of neurochemistry	10.1111/jnc.12120	TRUE	TRUE	FALSE		Neuroprotection Research Laboratory, Departments of Radiology and Neurology, Massachusetts General Hospital and Harvard Medical School, Charlestown, Massachusetts, USA.	massachusetts general hospital and harvard medical school	Charlestown, Massachusetts, USA	united states of america	1	2012/12/12
5586D0FC-997D-4A48-9357-EF8BC399769D	14827822-4f0c-4728-abf9-ebf57bd4a9e5	Hypoxia-induced neuroinflammatory white-matter injury reduced by minocycline in SHR/SP	Department of Neurology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.\rDepartment of Neurosurgery, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.\r1] Department of Neurology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA [2] Department of Neurosciences, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA [3] Department of Cell Biology and Physiology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.		2015		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2015.21					Department of Neurology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.	university of new mexico health sciences center	Albuquerque, New Mexico, USA	united states of america	1	2015/02/26
BF443078-8AA1-48F7-9829-2CD75EB0EAF0	67866d23-58b1-4809-937a-862a407c4742	Impaired executive function following ischemic stroke in the rat medial prefrontal cortex	Division of BioMedical Sciences, Memorial University, St. John's, NL, Canada; Heart and Stroke Foundation Centre for Stroke Recovery, Canada.	/1262170633/Cordova-2014-Impaired executive f	2014	http://ac.els-cdn.com/S016643281300630X/1-s2.0-S016643281300630X-main.pdf?_tid=ca3a4bb4-d7bd-11e6-93a7-00000aacb360&acdnat=1484112262_1c634b9a242bf82f55a7aaeedc8932c2	Behav Brain Res	Behavioural brain research	10.1016/j.bbr.2013.10.022					Division of BioMedical Sciences, Memorial University, St. John's, NL, Canada; Heart and Stroke Foundation Centre for Stroke Recovery, Canada.	memorial university, canada heart and stroke foundation centre for stroke recovery	Canada	canada	1	2013/10/23
8D4BCFC3-E12E-4357-8DD5-A020837BE77F	73019535-fc85-4204-83d5-e5a5472778c6	Incremental treatments with laser therapy augments good behavioral outcome in the rabbit small clot embolic stroke model	Department of Neurology, MSC10 5620, Health Sciences Center 1, University of New Mexico, Albuquerque, NM 87131, USA. bhuisagarate@salud.unm.edu	/1841233406/Huisa-2013-Incremental treatmen	2013	http://download.springer.com/static/pdf/171/art%253A10.1007%252Fs10103-012-1193-1.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs10103-012-1193-1&token2=exp=1484113532~acl=%2Fstatic%2Fpdf%2F171%2Fart%25253A10.1007%25252Fs10103-012-1193-1.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs10103-012-1193-1*~hmac=4dff4d33b11c6311ba7e105f1f8866423ae1568c09104d42b5f56be169222fd8	Lasers Med Sci	Lasers in medical science	10.1007/s10103-012-1193-1	TRUE	TRUE	FALSE	bhuisagarate@salud.unm.edu	Department of Neurology, MSC10 5620, Health Sciences Center 1, University of New Mexico, Albuquerque, NM 87131, USA. bhuisagarate@salud.unm.edu	university of new mexico	Albuquerque, NM , USA	united states of america	1	2012/09/05
4FC11C26-5A4F-4BFA-B9F7-0C48137BB752	689f3e16-feec-41d6-99a5-a3a750c8afe7	Involvement of matrix metalloproteinases-2 and -9 in the formation of a lacuna-like cerebral cavity	Department of Physiology, University of Saskatchewan, Saskatoon, Saskatchewan, Canada. frank.cayabyab@usask.ca	/2064688873/Cayabyab-2013-Involvement of matri	2013	http://onlinelibrary.wiley.com/store/10.1002/jnr.23223/asset/jnr23223.pdf?v=1&t=ixshyb1m&s=21161e36f62bd43ffa2abded7faf8f8f44b4921a	J Neurosci Res	Journal of neuroscience research	10.1002/jnr.23223	TRUE	FALSE	FALSE	frank.cayabyab@usask.ca	Department of Physiology, University of Saskatchewan, Saskatoon, Saskatchewan, Canada. frank.cayabyab@usask.ca	university of saskatchewan	Saskatoon, Saskatchewan, Canada	canada	1	2013/04/23
0F55C58B-056A-4C90-B147-CCD9A409E688	c3b1edda-a202-4060-9298-7609fd404f4a	Lasting pure-motor deficits after focal posterior internal capsule white-matter infarcts in rats	Neurovascular Research Laboratory, Department of Radiology, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA.\r1] Neuroscience Center, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA [2] Department of Pediatrics, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA.\r1] Neurovascular Research Laboratory, Department of Radiology, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA [2] Stroke Service and Neuroscience Intensive Care Unit, Department of Neurology, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA.		2015		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2015.7					Neurovascular Research Laboratory, Department of Radiology, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA.	massachusetts general hospital, harvard medical school	Charlestown, Massachusetts, USA	united states of america	1	2015/02/05
3E74B659-0A78-49D0-BA13-0BBE5C70B82E	d0bae3c7-18af-43f8-9fc5-945e3f4256f6	Longitudinal changes in resting-state brain activity in a capsular infarct model	School of Information and Communication, Gwangju Institute of Science and Technology, Gwangju, Republic of Korea.\rDepartment of Medical System Engineering and School of Mechatronics, Gwangju Institute of Science and Technology, Gwangju, Republic of Korea.\rDepartment of Pathology, Chonnam National University Medical School, Gwangju, Republic of Korea.\rSection on Functional Imaging Methods, Laboratory of Brain and Cognition, National Institute of Mental Health, National Institutes of Health, Bethesda, Maryland, USA.\rTranslational Neuroimaging Laboratory, McGill Center for Studies in Aging, Douglas Mental Health University Institute, Montreal, Quebec, Canada.\r1] Department of Medical System Engineering and School of Mechatronics, Gwangju Institute of Science and Technology, Gwangju, Republic of Korea [2] Department of Neurosurgery, Presbyterian Medical Center, Jeonju, Republic of Korea.		2015		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2014.178					School of Information and Communication, Gwangju Institute of Science and Technology, Gwangju, Republic of Korea.	gwangju institute of science and technology	Gwangju, Republic of Korea	south korea	1	2014/10/30
4BF01560-5114-45F3-9EA0-41550D524709	4e0d7704-4284-4c8f-82c2-b4f8f0533ff3	Mouse model of CADASIL reveals novel insights into Notch3 function in adult hippocampal neurogenesis	German Center for Neurodegenerative Diseases (DZNE) Dresden, 01307 Dresden, Germany.\rCRTD - Center for Regenerative Therapies Dresden, Genomics of Regeneration, Technische Universitat Dresden, 01307 Dresden, Germany.\rGerman Center for Neurodegenerative Diseases (DZNE) Bonn, 53175 Bonn, Germany.\rDepartment of Neurology, Charite University Medicine Berlin, 10117 Berlin, Germany.\rGerman Center for Neurodegenerative Diseases (DZNE) Dresden, 01307 Dresden, Germany; CRTD - Center for Regenerative Therapies Dresden, Genomics of Regeneration, Technische Universitat Dresden, 01307 Dresden, Germany. Electronic address: gerd.kempermann@dzne.de.	/3830304904/Ehret-2015-Mouse model of CADAS	2015	http://ac.els-cdn.com/S0969996114003891/1-s2.0-S0969996114003891-main.pdf?_tid=0a1afba2-d7be-11e6-8a0f-00000aacb360&acdnat=1484112369_a83ec6d520086cd11782fbd6291fb415	Neurobiol Dis	Neurobiology of disease	10.1016/j.nbd.2014.12.018	FALSE	FALSE	FALSE	gerd.kempermann@dzne.de	German Center for Neurodegenerative Diseases (DZNE) Dresden, 01307 Dresden, Germany.	german center for neurodegenerative diseases  dresden	Dresden, Germany	germany	1	2015/01/04
32EACDE5-2904-4890-B258-F9D4D12B0FCA	20b7d526-67c3-47d3-a8a0-a8c3f81771a8	Multimodal examination of structural and functional remapping in the mouse photothrombotic stroke model	Department of Neurology, David Geffen School of Medicine at UCLA, Los Angeles, California 90095, USA.		2013		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2013.7					Department of Neurology, David Geffen School of Medicine at UCLA, Los Angeles, California 90095, USA.	david geffen school of medicine at university of california los angeles	Los Angeles, California , USA	united states of america	1	2013/02/07
5CD1127F-4A8C-4E6E-AFD4-98153273159E	dbfd171c-b663-4fc3-884f-62c3bcf142da	Multimodal magnetic resonance imaging for assessing lacunar infarction after proximal middle cerebral artery occlusion in a canine model	Department of Radiology, the First Affiliated Hospital of Nanjing Medical University, Nanjing, Jiangsu 210029, China.		2013		Chin Med J (Engl)	Chinese medical journal						Department of Radiology, the First Affiliated Hospital of Nanjing Medical University, Nanjing, Jiangsu 210029, China.	the first affiliated hospital of nanjing medical university	Nanjing, Jiangsu 9, China	china	1	2013/01/18
A8ACAED7-9135-46C2-8D07-A6DFE7A4AF1B	e9bc88e1-5b03-4132-b040-558ae03e5ae9	Mutation of FOXC1 and PITX2 induces cerebral small-vessel disease		/1376058192/French-2014-Mutation of FOXC1 an	2014	http://dm5migu4zj3pb.cloudfront.net/manuscripts/75000/75109/JCI75109.v2.pdf	J Clin Invest	The Journal of clinical investigation	10.1172/jci75109	FALSE	FALSE	FALSE			NA	NA	NA	1	2014/09/25
84FC1D5B-55AB-4A05-BB46-462AC3B7DC45	7869ca50-7c56-4055-b30d-614c477919a6	Notch3 Arg170Cys knock-in mice display pathologic and clinical features of the neurovascular disorder cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy	Vesalius Research Center, Flanders Institute for Biotechnology (VIB), Leuven, Belgium.	/0998477203/Wallays-2011-Notch3 Arg170Cys kno	2011	http://atvb.ahajournals.org/content/atvbaha/31/12/2881.full.pdf	Arterioscler Thromb Vasc Biol	Arteriosclerosis, thrombosis, and vascular biology	10.1161/atvbaha.111.237859	TRUE	FALSE	FALSE		Vesalius Research Center, Flanders Institute for Biotechnology (VIB), Leuven, Belgium.	vesalius research center, flanders institute for biotechnology 	Leuven, Belgium	belgium	1	2011/09/24
88934CB5-2751-4692-9D6A-4393CB42BAFA	e6ef8908-f093-4a12-86cd-ba32ee213211	Occlusion of cortical ascending venules causes blood flow decreases, reversals in flow direction, and vessel dilation in upstream capillaries	Department of Biomedical Engineering, Cornell University, Ithaca, New York 14853, USA.		2011		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2011.95					Department of Biomedical Engineering, Cornell University, Ithaca, New York 14853, USA.	cornell university	Ithaca, New York , USA	united states of america	1	2011/06/30
9476E99C-D1D1-4E7E-BA2E-C1BAF0283E37	eaddccd3-45ce-4bc6-8671-8451f1a6e802	Pathological effects of obstructive apneas during the sleep cycle in an animal model of cerebral small vessel disease	From the Departments of Anesthesiology (E.E.L., D.J.D., R.M.B.), Molecular Physiology and Biophysics (R.M.B.), Medicine (Cardiovascular Section) (R.M.B.), and Neurology (S.R.M.), Baylor College of Medicine, Houston, TX; and Michael E. DeBakey Veterans Affairs Medical Center, Houston, TX (S.R.M.).\rFrom the Departments of Anesthesiology (E.E.L., D.J.D., R.M.B.), Molecular Physiology and Biophysics (R.M.B.), Medicine (Cardiovascular Section) (R.M.B.), and Neurology (S.R.M.), Baylor College of Medicine, Houston, TX; and Michael E. DeBakey Veterans Affairs Medical Center, Houston, TX (S.R.M.). rbryan@bcm.edu.	/3026224114/Lloyd-2015-Pathological effects	2015	http://hyper.ahajournals.org/content/hypertensionaha/66/4/913.full.pdf	Hypertension	Hypertension (Dallas, Tex. : 1979)	10.1161/hypertensionaha.115.05764	FALSE	FALSE	FALSE	rbryan@bcm.edu	From the Departments of Anesthesiology (E.E.L., D.J.D., R.M.B.), Molecular Physiology and Biophysics (R.M.B.), Medicine (Cardiovascular Section) (R.M.B.), and Neurology (S.R.M.), Baylor College of Medicine, Houston, TX; and Michael E. DeBakey Veterans Affairs Medical Center, Houston, TX (S.R.M.).	baylor college of medicine, tx and michael e. debakey veterans affairs medical center, tx and michael e. debakey veterans affairs medical center	Houston, TX	united states of america	1	2015/08/12
44BE5CDE-4E83-4910-BC4C-641311E01805	aea5d5d5-a18d-48ae-8b50-29d9d5bb8bdb	Paw-dragging: a novel, sensitive analysis of the mouse cylinder test	BioMedical Sciences, Faculty of Medicine, Memorial University of Newfoundland; Neurosciences, Faculty of Medicine, McGill University.\rBioMedical Sciences, Faculty of Medicine, Memorial University of Newfoundland; jvanderl@mun.ca.	/3243055812/Roome-2015-Paw-dragging_ a nove	2015	http://www.jove.com/pdf/52701/jove-protocol-52701-paw-dragging-a-novel-sensitive-analysis-of-the-mouse-cylinder-test	J Vis Exp	Journal of visualized experiments : JoVE	10.3791/52701	TRUE	TRUE	FALSE	jvanderl@mun.ca	BioMedical Sciences, Faculty of Medicine, Memorial University of Newfoundland; Neurosciences, Faculty of Medicine, McGill University.	memorial university of newfoundland neurosciences, mcgill university.	NA, McGill University	united states of america	1	2015/05/21
C0091A8B-3755-4A1B-A69E-C054AC86239F	e92c98f6-61c8-4b66-b580-fe562842aad6	Pericytes are involved in the pathogenesis of cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy	Institute for Stroke and Dementia Research, University of Munich Medical Center, Ludwig Maximilian University, Munich.\rExperimental Neurosurgery, Department of Neurosurgery, Rechts der Isar Hospital, Technical University Munich, Munich.\rMunich Cluster for Systems Neurology (SyNergy), Munich.\rGraduate School of Systemic Neurosciences, Ludwig Maximilian University, Munich.\rTranslational Neurosurgery and Neurobiology, Department of Neurosurgery, Medical Faculty, RWTH Aachen University, Aachen, Germany.	/0514752099/Ghosh-2015-Pericytes are involv	2015	http://onlinelibrary.wiley.com/store/10.1002/ana.24512/asset/ana24512.pdf?v=1&t=ixsi3p63&s=95a687168347fbdb10ecc4b4558c3ff565a4edaa	Ann Neurol	Annals of neurology	10.1002/ana.24512	TRUE	TRUE	FALSE		Institute for Stroke and Dementia Research, University of Munich Medical Center, Ludwig Maximilian University, Munich.	institute for stroke and dementia research, university of munich medical center, university of munich medical center, university of munich medical center, ludwig maximilian university	Munich	germany	1	2015/08/28
7B422323-1A9A-4883-9B2A-4CEEFEC28860	251ff6a2-dcd7-4ac6-8a14-e2e9544133e4	Peroxisome proliferator-activated receptor-gamma agonist pioglitazone ameliorates white matter lesion and cognitive impairment in hypertensive rats	Department of Neurology, First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.	/0512744305/Lan-2015-Peroxisome prolifera	2015	http://onlinelibrary.wiley.com/store/10.1111/cns.12374/asset/cns12374.pdf?v=1&t=ixsi9tbc&s=f5171a1fd58e711d210c5720f1806dab7003d2f3	CNS Neurosci Ther	CNS neuroscience & therapeutics	10.1111/cns.12374	TRUE	TRUE	FALSE		Department of Neurology, First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.	first affiliated hospital of sun yat-sen university	Guangzhou, China	china	1	2015/01/23
17EEBFFC-3E5B-4CB8-9E7E-1EF7B38627B8	c501df93-b98f-4d62-bf9d-a319e8e3b4d3	Potassium channelopathy-like defect underlies early-stage cerebrovascular dysfunction in a genetic model of small vessel disease	Department of Pharmacology, College of Medicine, University of Vermont, Burlington, VT 05405;\rINSERM, U1161 and Universite Paris Diderot, Sorbonne Cite, UMR S1161, Paris, F-75010, France; and.\rDepartment of Pharmacology, College of Medicine, University of Vermont, Burlington, VT 05405; Institute of Cardiovascular Sciences, University of Manchester, Manchester M13 9NT, United Kingdom Mark.Nelson@uvm.edu.	/1691186449/Dabertrand-2015-Potassium channelopa	2015	http://www.pnas.org/content/112/7/E796.full.pdf	Proc Natl Acad Sci U S A	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.1420765112	FALSE	TRUE	FALSE	Mark.Nelson@uvm.edu	Department of Pharmacology, College of Medicine, University of Vermont, Burlington, VT 05405;	department of pharmacology, college of medicine, university of vermont	Burlington, VT	united states of america	1	2015/02/04
32BD05BD-DC94-4AD9-A4E0-323BBCE43C73	f5b6e166-134d-4e9d-acd3-97b346f812c3	Rebuilding Brain Circuitry with Living Micro-Tissue Engineered Neural Networks	1 Center for Brain Injury and Repair, Department of Neurosurgery, Perelman School of Medicine, University of Pennsylvania , Philadelphia, Pennsylvania.\r2 Philadelphia Veterans Affairs Medical Center , Philadelphia, Pennsylvania.\r3 Department of Bioengineering, School of Engineering and Applied Science, University of Pennsylvania , Philadelphia, Pennsylvania.		2015	http://online.liebertpub.com/doi/10.1089/ten.tea.2014.0557	Tissue Eng Part A	Tissue engineering. Part A	10.1089/ten.TEA.2014.0557					1 Center for Brain Injury and Repair, Department of Neurosurgery, Perelman School of Medicine, University of Pennsylvania , Philadelphia, Pennsylvania.	1 center for brain injury and repair, perelman school of medicine, university of pennsylvania 	Philadelphia, Pennsylvania	united states of america	1	2015/09/29
DC4A1815-18C1-47BF-902A-185D8EADD241	cb3437af-272f-43f4-86c4-9bed1e394297	Recognition memory impairments after subcortical white matter stroke in mice	From the Stroke and Neurovascular Research Laboratory, Department of Radiology (F.B., Y.W., M.B., C.A., M.A.M.), Stroke Service and Neuroscience Intensive Care Unit, Department of Neurology (C.A.), Department of Cell Biology (S.T.), and Department of Radiology, Martinos Center for Biomedical Imaging (J.B.M.), Massachusetts General Hospital, Harvard Medical School, Boston; and Department of Pharmacology, School of Pharmacy, University College Cork, Cork, Ireland (C.W.).	/4077218547/Blasi-2014-Recognition memory i	2014	http://stroke.ahajournals.org/content/strokeaha/45/5/1468.full.pdf	Stroke	Stroke	10.1161/strokeaha.114.005324					From the Stroke and Neurovascular Research Laboratory, Department of Radiology (F.B., Y.W., M.B., C.A., M.A.M.), Stroke Service and Neuroscience Intensive Care Unit, Department of Neurology (C.A.), Department of Cell Biology (S.T.), and Department of Radiology, Martinos Center for Biomedical Imaging (J.B.M.), Massachusetts General Hospital, Harvard Medical School, Boston; and Department of Pharmacology, School of Pharmacy, University College Cork, Cork, Ireland (C.W.).	martinos center for biomedical imaging , massachusetts general hospital, harvard medical school, boston and department of pharmacology, school of pharmacy, university college cork, university college cork	Cork, Ireland	ireland	1	2014/04/12
B0879159-DB77-4B88-AB4C-31162CA16F65	ab34df4b-ab28-45dc-82af-e5e990a483b6	Reducing Timp3 or vitronectin ameliorates disease manifestations in CADASIL mice	Genetics and Pathogenesis of Cerebrovascular Diseases, Inserm, U1161 and Univ Paris Diderot, Sorbonne Paris Cite, UMRS 1161, F-75010, Paris, France.\rDHU NeuroVasc, Sorbonne Paris Cite, Paris, France.\rRare and Common Kidney Diseases, Matrix Remodeling and Tissue Repair, Inserm U1155 and Pierre and Marie Curie University, Sorbonne Universities UMR-S 1155, F-75020, Paris, France.\rDepartment of Emergency Nephrological and Renal Transplantation, Tenon Hospital, AP-HP, F-75020, Paris, France.\rInstitute of Human Genetics, University of Regensburg, Regensburg, Germany.\rDepartment of Pharmacology, College of Medicine, University of Vermont, Burlington, VT.\rInstitute of Cardiovascular Sciences, University of Manchester, Manchester, United Kingdom.	/2667061153/Capone-2016-Reducing Timp3 or vi	2016	http://onlinelibrary.wiley.com/store/10.1002/ana.24573/asset/ana24573.pdf?v=1&t=ixshxjdz&s=cd5036480212361858480b7817572165ef70c955	Ann Neurol	Annals of neurology	10.1002/ana.24573					Genetics and Pathogenesis of Cerebrovascular Diseases, Inserm, U1161 and Univ Paris Diderot, Sorbonne Paris Cite, UMRS 1161, F-75010, Paris, France.	inserm	U1161 and Univ Paris Diderot, Sorbonne Paris Cite, UMRS 1161, F-, Paris, France	france	1	2015/12/10
988738AA-75DB-4D6B-A372-28AA6EC3DA47	623c8323-0f71-4301-9f0e-103f5addec86	Rehabilitative training promotes rapid motor recovery but delayed motor map reorganization in a rat cortical ischemic infarct model	Osaka University, Osaka, Japan.\rUniversity of Kansas Medical Center, Kansas City, KS, USA.\rUniversity of Kansas Medical Center, Kansas City, KS, USA rnudo@kumc.edu.		2015		Neurorehabil Neural Repair	Neurorehabilitation and neural repair	10.1177/1545968314543499				rnudo@kumc.edu	Osaka University, Osaka, Japan.	osaka university	Osaka, Japan	japan	1	2014/07/25
