X_id	StudyId	Title	AuthorAddress	fileName	Year	Url	PublicationName.Name	PublicationName.AlternateName	DOI	randomFlag	blindingFlag	sampleFlag	Email	FirstAuthorAddress	FirstAuthorInstitution	FirstAuthorLocation	FirstAuthorCountry	ScreeningInfo.Inclusion	pubdate
0498A066-8449-43E5-B092-1F09A8BB4D4B	ddd1b710-4344-41b6-b3e2-7cf580f4171b	CADASIL mutations and shRNA silencing of NOTCH3 affect actin organization in cultured vascular smooth muscle cells	Protein Chemistry Unit, Institute of Biomedicine/Anatomy, University of Helsinki, Helsinki, Finland.		2012		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2012.123					Protein Chemistry Unit, Institute of Biomedicine/Anatomy, University of Helsinki, Helsinki, Finland.	institute of biomedicine/anatomy, university of helsinki	Helsinki, Finland	finland	0	2012/09/06
E9A43D4A-D0E7-40F1-A38E-220B26A284DB	5972a283-5773-4a7e-9017-9714c40fbf9d	Capillary pericytes regulate cerebral blood flow in health and disease	1] Department of Neuroscience, Physiology and Pharmacology, University College London, Gower Street, London, WC1E 6BT, UK [2].\r1] Department of Neuroscience and Pharmacology and Center for Healthy Aging, University of Copenhagen, DK-2200 Copenhagen N, Denmark [2].\rAcute Stroke Programme, Radcliffe Department of Medicine, University of Oxford, Oxford OX3 9DU, UK.\rDepartment of Neuroscience, Physiology and Pharmacology, University College London, Gower Street, London, WC1E 6BT, UK.\r1] Department of Neuroscience and Pharmacology and Center for Healthy Aging, University of Copenhagen, DK-2200 Copenhagen N, Denmark [2] Department of Clinical Neurophysiology, Glostrup University Hospital, DK-2600 Glostrup, Denmark.	/3779838175/Hall-2014-Capillary pericytes	2014	http://www.nature.com/nature/journal/v508/n7494/pdf/nature13165.pdf	Nature	Nature	10.1038/nature13165					1] Department of Neuroscience, Physiology and Pharmacology, University College London, Gower Street, London, WC1E 6BT, UK [2].	physiology and pharmacology, university college london, university college london	Gower Street, London, WC1E 6BT, UK [2]	united kingdom	0	2014/03/29
3F4E52C1-0FF5-4154-BC45-A636187B642F	78b19153-70b3-4b96-ac1c-076c76ec4c4b	CART attenuates endoplasmic reticulum stress response induced by cerebral ischemia and reperfusion through upregulating BDNF synthesis and secretion	Department of Physiology and Pathophysiology, School of Basic Medical Sciences, Peking University Health Science Center, Beijing, People's Republic of China.	/0793436228/Qiu-2013-CART attenuates endo	2013	http://ac.els-cdn.com/S0006291X13009844/1-s2.0-S0006291X13009844-main.pdf?_tid=dbd36188-d7d3-11e6-80ed-00000aacb362&acdnat=1484121740_bf5c46fd9dd5ade5097da0088d5bdf92	Biochem Biophys Res Commun	Biochemical and biophysical research communications	10.1016/j.bbrc.2013.05.142	FALSE	FALSE	FALSE		Department of Physiology and Pathophysiology, School of Basic Medical Sciences, Peking University Health Science Center, Beijing, People's Republic of China.	peking university health science center	Beijing, People's Republic of China	china	1	2013/06/19
2CA06709-33C6-499A-8F21-EEFD25C77E5D	4c159347-da80-4697-a035-19616162ffaf	CD36 is involved in astrocyte activation and astroglial scar formation	Burke-Cornell Medical Research Institute, White Plains, New York, USA.		2012		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2012.52					Burke-Cornell Medical Research Institute, White Plains, New York, USA.	burke-cornell medical research institute	White Plains, New York, USA	united states of america	0	2012/04/19
8D39DD2E-D681-4B67-8A4D-6C56E2428622	65531a22-be10-4587-a90f-24d9a29e6bf5	CDK11(p58) promotes rat astrocyte inflammatory response via activating p38 and JNK pathways induced by lipopolysaccharide	Department of Immunology, Medical College, Nantong University, Nantong 226001, Jiangsu, People's Republic of China.	/2017482208/Liu-2012-CDK11(p58) promotes	2012	http://download.springer.com/static/pdf/957/art%253A10.1007%252Fs11064-011-0643-7.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs11064-011-0643-7&token2=exp=1484122532~acl=%2Fstatic%2Fpdf%2F957%2Fart%25253A10.1007%25252Fs11064-011-0643-7.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs11064-011-0643-7*~hmac=eae3f585bcbd57dcf8ba4c8a1df6e959019b0d862126109b88bb73cef87ec862	Neurochem Res	Neurochemical research	10.1007/s11064-011-0643-7	TRUE	FALSE	FALSE		Department of Immunology, Medical College, Nantong University, Nantong 226001, Jiangsu, People's Republic of China.	medical college, nantong university	Nantong 1, Jiangsu, People's Republic of China	china	0	2011/11/29
A48669AD-013B-4CF3-B2A4-AA341A85C684	7a8dde02-dc67-4904-b97b-b0e95e060adc	Cell-derived microparticles in atherosclerosis: biomarkers and targets for pharmacological modulation?	Universite Lille Nord de France, Lille, France.	/0295810254/Baron-2012-Cell-derived micropa	2012	http://onlinelibrary.wiley.com/store/10.1111/j.1582-4934.2011.01486.x/asset/jcmm1486.pdf?v=1&t=ixshvls6&s=5d38d121e684f8e5e33bd23b253af1869339b52c	J Cell Mol Med	Journal of cellular and molecular medicine	10.1111/j.1582-4934.2011.01486.x	TRUE	FALSE	FALSE		Universite Lille Nord de France, Lille, France.	universite lille nord de france	Lille, France	france	0	2011/11/05
0C954828-92F1-4AB3-AE92-632BB14B9A1C	fa8def15-12c6-4bb0-a7db-122a55555209	Central nervous system imaging in diabetic cerebrovascular diseases and white matter hyperintensities	Department of Clinical Neurosciences and Radiology, Foothills Medical Centre, Calgary, Alberta, Canada.\rDepartment of Clinical Neurosciences and Radiology, Foothills Medical Centre, Calgary, Alberta, Canada. Electronic address: ademchuk@ucalgary.ca.	/2832697535/Bal-2014-Central nervous syst	2014	http://ac.els-cdn.com/B9780444534804000217/1-s2.0-B9780444534804000217-main.pdf?_tid=3960044e-d7bd-11e6-a9dd-00000aab0f01&acdnat=1484112019_2aa9e7fa6bd0980ff50a2e930bc82333	Handb Clin Neurol	Handbook of clinical neurology	10.1016/b978-0-444-53480-4.00021-7	TRUE	TRUE	FALSE	ademchuk@ucalgary.ca	Department of Clinical Neurosciences and Radiology, Foothills Medical Centre, Calgary, Alberta, Canada.	department of clinical neurosciences and radiology, foothills medical centre	Calgary, Alberta, Canada	canada	0	2014/11/21
5940EF17-0A56-4134-9704-FE390EB57301	327e3389-5b9d-465a-9800-9a52d2921815	Cerebral ischemia and reperfusion increases the heterogeneity of local oxygen supply/consumption balance	Department of Neuroscience and Cell Biology, Rutgers Robert Wood Johnson Medical School, Piscataway, NJ, USA. hweiss@rwjms.rutgers.edu	/0491303412/Weiss-2013-Cerebral ischemia an	2013	http://stroke.ahajournals.org/content/strokeaha/44/9/2553.full.pdf	Stroke	Stroke	10.1161/strokeaha.113.001172				hweiss@rwjms.rutgers.edu	Department of Neuroscience and Cell Biology, Rutgers Robert Wood Johnson Medical School, Piscataway, NJ, USA. hweiss@rwjms.rutgers.edu	rutgers robert wood johnson medical school	Piscataway, NJ, USA	united states of america	0	2013/07/11
BB53E046-BF78-401E-83BF-50DE55723446	f72430ba-ea9a-4ba6-ae2f-727554ba46de	Cerebral ischemic injury is enhanced in a model of oculodentodigital dysplasia	Department of Cellular and Physiological Sciences, Life Sciences Institute, University of British Columbia, Vancouver, BC, Canada.\rExperimental Physiology Laboratory (EPhyL), Instituto Antofagasta, Antofagasta, Chile; Departamento de Fisiologia, Pontificia Universidad Catolica de Chile, Santiago, Chile.\rDepartamento de Fisiologia, Pontificia Universidad Catolica de Chile, Santiago, Chile; Instituto Milenio, Centro Interdiciplinario de Neurociencias de Valparaiso, Valparaiso, Chile.\rDepartment of Cellular and Physiological Sciences, Life Sciences Institute, University of British Columbia, Vancouver, BC, Canada. Electronic address: cnaus@interchange.ubc.ca.	/1308318803/Kozoriz-2013-Cerebral ischemic in	2013	http://ac.els-cdn.com/S0028390813002128/1-s2.0-S0028390813002128-main.pdf?_tid=ba9d0538-d7be-11e6-b066-00000aab0f6b&acdnat=1484112665_b1a369cc9de50c9c0b818d1f2cc3ba1e	Neuropharmacology	Neuropharmacology	10.1016/j.neuropharm.2013.05.003	FALSE	FALSE	FALSE	cnaus@interchange.ubc.ca	Department of Cellular and Physiological Sciences, Life Sciences Institute, University of British Columbia, Vancouver, BC, Canada.	life sciences institute, university of british columbia	Vancouver, BC, Canada	canada	0	2013/06/04
E9F4D411-766D-4BEF-A449-2DD87E1D1F88	d6cf569e-d7d6-4841-898c-2fb560875fa7	Cerebral Microbleeds: Detection, Associations and Clinical Implications	Division of Neurology, Department of Internal Medicine, Saga University Faculty of Medicine, Saga, Japan.		2015	http://www.karger.com/Article/Abstract/437115	Front Neurol Neurosci	Frontiers of neurology and neuroscience	10.1159/000437115					Division of Neurology, Department of Internal Medicine, Saga University Faculty of Medicine, Saga, Japan.	saga university faculty of medicine	Saga, Japan	japan	0	2015/11/21
C128F491-6594-426D-B82D-4D81487E86EC	91959748-1fd3-41fd-a7da-92b21a052302	Cerebral oxygen metabolism of rats using injectable (15)O-oxygen with a steady-state method	Biomedical Imaging Research Center, University of Fukui, Eiheiji-cho, Fukui, Japan.		2012		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2011.125					Biomedical Imaging Research Center, University of Fukui, Eiheiji-cho, Fukui, Japan.	biomedical imaging research center, university of fukui	Eiheiji-cho, Fukui, Japan	united kingdom	0	2011/08/25
501AB084-521E-4B38-A117-DCDB29ECDEFB	c4f8c731-60ae-4a6e-985b-acd470a61de7	Cerebral small vessel disease-related protease HtrA1 processes latent TGF-beta binding protein 1 and facilitates TGF-beta signaling	Institute for Stroke and Dementia Research, Klinikum der Universitat Munchen, Ludwig Maximilians University, 81377 Munich, Germany;\rInstitute of Molecular Immunology, Helmholtz-Zentrum Munchen, 81377 Munich, Germany;\rCentre for Medical Biotechnology, Faculty of Biology, University of Duisburg-Essen, 45141 Essen, Germany;\rCentre for Medical Biotechnology, Faculty of Biology, University of Duisburg-Essen, 45141 Essen, Germany; Emeritus Group Structure Research, Max Planck Institute of Biochemistry, 82152 Martinsried, Germany; Center for Integrated Protein Science at the Department of Chemistry, Lehrstuhl fur Biochemie, Technische Unversitat Munchen, 85748 Garching, Germany; School of Biosciences, Cardiff University, Cardiff CF10 3US, Wales, United Kingdom; christof.haffner@med.uni-muenchen.de huber@biochem.mpg.de martin.dichgans@med.uni-muenchen.de.\rDepartment of Molecular Neuroscience and Neurogenetics Laboratory, University College London (UCL) Institute of Neurology and The National Hospital for Neurology and Neurosurgery, London WC1N 3BG, United Kingdom;\rStroke Research Group, Department of Brain Repair and Rehabilitation, UCL Institute of Neurology and The National Hospital for Neurology and Neurosurgery, London WC1N 3BG, United Kingdom; and.\rInstitute for Stroke and Dementia Research, Klinikum der Universitat Munchen, Ludwig Maximilians University, 81377 Munich, Germany; christof.haffner@med.uni-muenchen.de huber@biochem.mpg.de martin.dichgans@med.uni-muenchen.de.\rInstitute for Stroke and Dementia Research, Klinikum der Universitat Munchen, Ludwig Maximilians University, 81377 Munich, Germany; Munich Cluster for Systems Neurology (SyNergy), 80336 Munich, Germany christof.haffner@med.uni-muenchen.de huber@biochem.mpg.de martin.dichgans@med.uni-muenchen.de.	/3504127677/Beaufort-2014-Cerebral small vesse	2014	http://www.pnas.org/content/111/46/16496.full.pdf	Proc Natl Acad Sci U S A	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.1418087111	FALSE	FALSE	FALSE	christof.haffner@med.uni-muenchen.de huber@biochem.mpg.de martin.dichgans@med.uni-muenchen.de. christof.haffner@med.uni-muenchen.de huber@biochem.mpg.de martin.dichgans@med.uni-muenchen.de. christof.haffner@med.uni-muenchen.de huber@biochem.mpg.de martin.dichgans@med.uni-muenchen.de.	Institute for Stroke and Dementia Research, Klinikum der Universitat Munchen, Ludwig Maximilians University, 81377 Munich, Germany;	institute for stroke and dementia research, klinikum der universitat munchen, klinikum der universitat munchen, ludwig maximilians university	Munich, Germany	germany	1	2014/11/06
D44EB97A-D3F6-486F-91D2-7A2B467268B1	ea5e32cf-5bf0-4712-a132-07b3a4890152	Cerebral small vessel disease: insights and opportunities from mouse models of collagen IV-related small vessel disease and cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy	From INSERM, U1161 and Univ Paris Diderot, Sorbonne Paris Cite, UMRS 1161, Paris, France (A.J.); and Departments of Internal Medicine and Pharmacology, Francois M. Abboud Cardiovascular Center, University of Iowa College of Medicine, Iowa City Veterans Affairs Healthcare System, Iowa City, IA (F.M.F.).	/0951273574/Joutel-2014-Cerebral small vesse	2014	http://stroke.ahajournals.org/content/strokeaha/45/4/1215.full.pdf	Stroke	Stroke	10.1161/strokeaha.113.002878	TRUE	FALSE	FALSE		From INSERM, U1161 and Univ Paris Diderot, Sorbonne Paris Cite, UMRS 1161, Paris, France (A.J.); and Departments of Internal Medicine and Pharmacology, Francois M. Abboud Cardiovascular Center, University of Iowa College of Medicine, Iowa City Veterans Affairs Healthcare System, Iowa City, IA (F.M.F.).	from inserm, france  and departments of internal medicine and pharmacology, university of iowa college of medicine, university of iowa college of medicine, iowa city veterans affairs healthcare system	Iowa City, IA	united states of america	0	2014/02/08
8D1756BB-5364-4201-9484-4A16D7BAC398	5892f035-1923-45be-ac54-98852608d3fb	Cerebral small vessel endothelial structural changes predate hypertension in stroke-prone spontaneously hypertensive rats: a blinded, controlled immunohistochemical study of 5- to 21-week-old rats	Division of Clinical Neurosciences Centre for Molecular Medicine, Institute of Genetics and Molecular Medicine, University of Edinburgh, Western General Hospital, UK.	/1835238243/Bailey-2011-Cerebral small vesse	2011	http://onlinelibrary.wiley.com/store/10.1111/j.1365-2990.2011.01170.x/asset/j.1365-2990.2011.01170.x.pdf?v=1&t=ixshv8rm&s=80a38c1aad8d9e02c908c01658aadf7cb22041d2	Neuropathol Appl Neurobiol	Neuropathology and applied neurobiology	10.1111/j.1365-2990.2011.01170.x					Division of Clinical Neurosciences Centre for Molecular Medicine, Institute of Genetics and Molecular Medicine, University of Edinburgh, Western General Hospital, UK.	division of clinical neurosciences centre for molecular medicine, institute of genetics and molecular medicine, university of edinburgh, western general hospital	UK	united kingdom	1	2011/03/12
3CB407E7-8DD3-4EAD-84DD-9AB748B69D2E	4ca900dd-7fe3-4974-9271-21edc34ab499	Cerebral vascular aging: extending the concept of pulse wave encephalopathy through capillaries to the cerebral veins	Henri Huchard, Paris cedex, France. marie-cecile.henry-feugeas@bch.aphp.fr		2012		Curr Aging Sci	Current aging science					feugeas@bch.aphp.fr	Henri Huchard, Paris cedex, France. marie-cecile.henry-feugeas@bch.aphp.fr		France marie-cecile.henry-	france	0	2012/08/17
00C3EF40-4659-4F5F-82AB-CB38BE6F48E5	2836c487-d982-4b78-98fd-0957e073e64a	Cerebrovascular endothelial dysfunction induced by mercury exposure at low concentrations	Postgraduate Program in Biochemistry, Universidade Federal do Pampa, Rio Grande do Sul, Unipampa, Campus Uruguaiana, BR 472, km 592, PO Box 118, Uruguaiana, RS 97500-970, Brazil; Department of Pharmacology, School of Medicine, Universidad Autonoma de Madrid, Calle Arzobispo Morcillo s/n, 28029 Madrid, Spain. Electronic address: giuliawp@gmail.com.\rDepartment of Physiological Sciences, Universidade Federal do Espirito Santo, Vitoria, Espirito Santo, Avenida Marechal Campos, 1468, Vitoria, ES 29040-090, Brazil; Department of Pharmacology, School of Medicine, Universidad Autonoma de Madrid, Calle Arzobispo Morcillo s/n, 28029 Madrid, Spain. Electronic address: lorena.furieri@ufes.br.\rDepartment of Pharmacology, School of Medicine, Universidad Autonoma de Madrid, Calle Arzobispo Morcillo s/n, 28029 Madrid, Spain. Electronic address: ana.briones@uam.es.\rDepartment of Pharmacology, School of Medicine, Universidad Autonoma de Madrid, Calle Arzobispo Morcillo s/n, 28029 Madrid, Spain. Electronic address: marisol.avendanno@uam.es.\rPostgraduate Program in Biochemistry, Universidade Federal do Pampa, Rio Grande do Sul, Unipampa, Campus Uruguaiana, BR 472, km 592, PO Box 118, Uruguaiana, RS 97500-970, Brazil; Department of Pharmacology, School of Medicine, Universidad Autonoma de Madrid, Calle Arzobispo Morcillo s/n, 28029 Madrid, Spain.\rDepartment of Physiological Sciences, Universidade Federal do Espirito Santo, Vitoria, Espirito Santo, Avenida Marechal Campos, 1468, Vitoria, ES 29040-090, Brazil. Electronic address: daltonv2@terra.com.br.\rDepartment of Pharmacology, School of Medicine, Universidad Autonoma de Madrid, Calle Arzobispo Morcillo s/n, 28029 Madrid, Spain. Electronic address: mercedes.salaices@uam.es.\rDepartment of Ciencias Basicas de la Salud, Universidad Rey Juan Carlos, Avenida de Atenas s/n, 28922 Alcorcon, Madrid, Spain. Electronic address: mariajesus.alonso@urjc.es.	/3052979089/Wiggers-2016-Cerebrovascular endo	2016	http://ac.els-cdn.com/S0161813X16300201/1-s2.0-S0161813X16300201-main.pdf?_tid=c4208830-d7d4-11e6-979b-00000aab0f27&acdnat=1484122130_64d18b30fba5e09e684164f11706bb2f	Neurotoxicology	Neurotoxicology	10.1016/j.neuro.2016.02.010	TRUE	FALSE	FALSE	giuliawp@gmail.com. lorena.furieri@ufes.br. ana.briones@uam.es. marisol.avendanno@uam.es. daltonv2@terra.com.br. mercedes.salaices@uam.es. mariajesus.alonso@urjc.es.	Postgraduate Program in Biochemistry, Universidade Federal do Pampa, Rio Grande do Sul, Unipampa, Campus Uruguaiana, BR 472, km 592, PO Box 118, Uruguaiana, RS 97500-970, Brazil; Department of Pharmacology, School of Medicine, Universidad Autonoma de Madrid, Calle Arzobispo Morcillo s/n, 28029 Madrid, Spain. Electronic address: giuliawp@gmail.com.	universidade federal do pampa, brazil department of pharmacology, universidad autonoma de madrid	Calle Arzobispo Morcillo sn, 280 Madrid, Spain.  .	spain	0	2016/03/08
37636EDD-2EEB-4922-8C2C-C518CCCD40D0	56e08ef3-d267-4b5b-a793-d43eff1e3999	Certain types of iron oxide nanoparticles are not suited to passively target inflammatory cells that infiltrate the brain in response to stroke	Department of Experimental Neurology, Center for Stroke Research Berlin, Charite University Medicine, Berlin, Germany.		2013		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2013.22					Department of Experimental Neurology, Center for Stroke Research Berlin, Charite University Medicine, Berlin, Germany.	center for stroke research berlin, charite university medicine	Berlin, Germany	germany	0	2013/02/28
945489A6-2A9D-4E95-800F-980019125E26	2d6a6d01-70c4-4a03-b793-73e0a21fc5e5	Changes in serum ghrelin and small intestinal motility in rats with ischemic stroke	Department of Gastroenterology, Beijing Tiantan Hospital, Capital Medical University, Beijing 100050, China.	/4222354660/Xu-2012-Changes in serum ghr	2012	http://onlinelibrary.wiley.com/store/10.1002/ar.21490/asset/21490_ftp.pdf?v=1&t=ixsnwdkt&s=a72c06c5b00919125bd57a39658c68fb1d5688da	Anat Rec (Hoboken)	Anatomical record (Hoboken, N.J. : 2007)	10.1002/ar.21490	TRUE	TRUE	FALSE		Department of Gastroenterology, Beijing Tiantan Hospital, Capital Medical University, Beijing 100050, China.	beijing tiantan hospital, capital medical university	Beijing 0, China	china	0	2011/12/23
632380EA-EAE7-4C59-BCD1-DED3EB138262	862719bd-22e4-4fad-92da-98d1ccb80e36	Characteristics of cerebral ischemia in major rat stroke models of middle cerebral artery ligation through craniectomy	Institute of Experimental Medicine, V.A. Almazov Federal Heart, Blood and Endocrinology Center, St-Petersburg, Russian Federation; Department of Neurology, I.P. Pavlov Federal Medical University, St-Petersburg, Russian Federation.	/2123020222/Shmonin-2014-Characteristics of c	2014	http://onlinelibrary.wiley.com/store/10.1111/j.1747-4949.2012.00947.x/asset/ijs947.pdf?v=1&t=ixsnqbk2&s=a0ef4fa286327b13b302d957da71c2c7f55a5a77	Int J Stroke	International journal of stroke : official journal of the International Stroke Society	10.1111/j.1747-4949.2012.00947.x	TRUE	TRUE	FALSE		Institute of Experimental Medicine, V.A. Almazov Federal Heart, Blood and Endocrinology Center, St-Petersburg, Russian Federation; Department of Neurology, I.P. Pavlov Federal Medical University, St-Petersburg, Russian Federation.	institute of experimental medicine, i.p. pavlov federal medical university	St-Petersburg, Russian Federation	united states of america	0	2012/12/05
8999C316-0226-443D-AFA1-BCF43521BEBA	99c3197c-31fd-4d87-b6a1-dd717dc8790b	Chemokines and their receptors in Atherosclerosis	Institute for Cardiovascular Prevention, Ludwig-Maximilians-University Munich, Pettenkoferstr 9, 80336, Munich, Germany. Emiel.Van_der_Vorst@med.uni-muenchen.de.\rInstitute for Cardiovascular Prevention, Ludwig-Maximilians-University Munich, Pettenkoferstr 9, 80336, Munich, Germany. yvonne.doering@med.uni-muenchen.de.\rInstitute for Cardiovascular Prevention, Ludwig-Maximilians-University Munich, Pettenkoferstr 9, 80336, Munich, Germany. christian.weber@med.uni-muenchen.de.\rDZHK (German Centre for Cardiovascular Research), partner site Munich Heart Alliance, Munich, Germany. christian.weber@med.uni-muenchen.de.\rCardiovascular Research Institute Maastricht (CARIM), Maastricht University, Maastricht, The Netherlands. christian.weber@med.uni-muenchen.de.	/1687494393/van der Vorst-2015-Chemokines and their	2015	http://download.springer.com/static/pdf/746/art%253A10.1007%252Fs00109-015-1317-8.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs00109-015-1317-8&token2=exp=1484123042~acl=%2Fstatic%2Fpdf%2F746%2Fart%25253A10.1007%25252Fs00109-015-1317-8.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs00109-015-1317-8*~hmac=f043b6b0e4c4bf893edc6ec3a86b90ee8b3c33628c2489a21a3b1c54563c1d6d	J Mol Med (Berl)	Journal of molecular medicine (Berlin, Germany)	10.1007/s00109-015-1317-8	FALSE	FALSE	FALSE	Emiel.Van_der_Vorst@med.uni-muenchen.de. yvonne.doering@med.uni-muenchen.de. christian.weber@med.uni-muenchen.de. christian.weber@med.uni-muenchen.de. christian.weber@med.uni-muenchen.de.	Institute for Cardiovascular Prevention, Ludwig-Maximilians-University Munich, Pettenkoferstr 9, 80336, Munich, Germany. Emiel.Van_der_Vorst@med.uni-muenchen.de.	institute for cardiovascular prevention, ludwig-maximilians-university munich	Pettenkoferstr 9, , Munich, Germany .	germany	0	2015/07/16
590A1E2D-7BF6-43AD-A6B0-2584604F9BAF	7cb279ae-e52c-47b1-a4a6-4477a69926c8	CHMP4B, ESCRT-III associating protein, associated with neuronal apoptosis following intracerebral hemorrhage	Department of Neurology, Affiliated Hospital of Nantong University, Nantong 226001, Jiangsu Province, China; Jiangsu Province Key Laboratory for Inflammation and Molecular Drug Target, Medical College of Nantong University, Nantong, Jiangsu Province 226001, China.\rDepartment of Pathogen Biology, Medical College, Nantong University, Nantong 226001, Jiangsu Province, China; Jiangsu Province Key Laboratory for Inflammation and Molecular Drug Target, Medical College of Nantong University, Nantong, Jiangsu Province 226001, China.\rDepartment of Neurology, Affiliated Hospital of Nantong University, Nantong 226001, Jiangsu Province, China.\rThe Jiangsu Province Key Laboratory of Neuroregeneration, Nantong University, Nantong, China; Jiangsu Province Key Laboratory for Inflammation and Molecular Drug Target, Medical College of Nantong University, Nantong, Jiangsu Province 226001, China.\rDepartment of Neurology, Affiliated Hospital of Nantong University, Nantong 226001, Jiangsu Province, China; Jiangsu Province Key Laboratory for Inflammation and Molecular Drug Target, Medical College of Nantong University, Nantong, Jiangsu Province 226001, China. Electronic address: kekaifu_ntfy@126.com.	/1912490447/Shen-2015-CHMP4B, ESCRT-III as	2015	http://ac.els-cdn.com/S0006899314016278/1-s2.0-S0006899314016278-main.pdf?_tid=13269baa-d7d4-11e6-9033-00000aab0f01&acdnat=1484121833_db5ff55e4288fcad6598a04451468e1c	Brain Res	Brain research	10.1016/j.brainres.2014.11.043	FALSE	FALSE	FALSE	kekaifu_ntfy@126.com	Department of Neurology, Affiliated Hospital of Nantong University, Nantong 226001, Jiangsu Province, China; Jiangsu Province Key Laboratory for Inflammation and Molecular Drug Target, Medical College of Nantong University, Nantong, Jiangsu Province 226001, China.	affiliated hospital of nantong university, medical college of nantong university, medical college of nantong university	Nantong, Jiangsu Province 226001, China	china	0	2014/12/06
229844BF-4A32-4053-851D-4D236DDC554B	24fa3003-78c2-4a02-a4d9-350aca2d98c8	Cilostazol inhibits platelet-endothelial cell interaction in murine microvessels after transient bilateral common carotid artery occlusion	Department of Neurology, Saitama Medical University International Medical Center, Saitama, Japan. Electronic address: tfukuoka@saitama-med.ac.jp.\rDepartment of Neurology, Saitama Medical University International Medical Center, Saitama, Japan.	/3490133097/Fukuoka-2014-Cilostazol inhibits	2014	http://ac.els-cdn.com/S1052305713003595/1-s2.0-S1052305713003595-main.pdf?_tid=18d8c2fa-d7be-11e6-9350-00000aacb360&acdnat=1484112394_8c3a96fc506c136d3493d3a6498449a2	J Stroke Cerebrovasc Dis	Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association	10.1016/j.jstrokecerebrovasdis.2013.09.003	TRUE	TRUE	FALSE	tfukuoka@saitama-med.ac.jp	Department of Neurology, Saitama Medical University International Medical Center, Saitama, Japan. Electronic address: tfukuoka@saitama-med.ac.jp.	saitama medical university international medical center	Saitama, Japan  .	japan	0	2013/10/19
C4DEFD17-DB8A-467E-9C09-09930439A6A3	29577084-d79b-4f71-8049-a1c84108abe7	Circulating miRNA profiles provide a biomarker for severity of stroke outcomes associated with age and sex in a rat model	*Women's Health in Neuroscience Program, Neuroscience and Experimental Therapeutics, Texas A&M College of Medicine, Bryan, TX 77807, U.S.A.	/1532439290/Selvamani-2014-Circulating miRNA pr	2014	http://www.clinsci.org/content/ppclinsci/127/2/77.full.pdf	Clin Sci (Lond)	Clinical science (London, England : 1979)	10.1042/cs20130565	TRUE	TRUE	FALSE		*Women's Health in Neuroscience Program, Neuroscience and Experimental Therapeutics, Texas A&M College of Medicine, Bryan, TX 77807, U.S.A.	texas a&m college of medicine	Bryan, TX , US.A.	united states of america	0	2014/01/17
F5F52457-EF04-4E3F-92A1-9B262576FCB3	aae6b6ef-4065-4fb2-8976-ae6f5b3e903f	Circulating omega-3 polyunsaturated fatty acids and subclinical brain abnormalities on MRI in older adults: the Cardiovascular Health Study	University of Eastern Finland, Institute of Public Health and Clinical Nutrition, Kuopio, Finland.	/0237172011/Virtanen-2013-Circulating omega-3	2013	http://jaha.ahajournals.org/content/ahaoa/2/5/e000305.full.pdf	J Am Heart Assoc	Journal of the American Heart Association	10.1161/jaha.113.000305	TRUE	TRUE	FALSE		University of Eastern Finland, Institute of Public Health and Clinical Nutrition, Kuopio, Finland.	university of eastern finland, institute of public health and clinical nutrition, institute of public health and clinical nutrition	Kuopio, Finland	finland	0	2013/10/12
